timestamp,light_ppfd_umol_m2_s,air_temp_c,relative_humidity_pct,co2_ppm,raw_tank_level_pct,raw_water_temp_c,pump_rpm,flow_rate_l_min,suction_pressure_kpa,discharge_pressure_kpa,motor_current_a,motor_power_kw,bearing_vibration_rms_mm_s,motor_temperature_c,bearing_temperature_c,filter_pressure_in_kpa,filter_pressure_out_kpa,turbidity_ntu,mix_target_ec_ds_m,mix_ec_ds_m,mix_target_ph,mix_ph,mix_temp_c,mix_flow_l_min,dosing_acid_ml_min,drain_ec_ds_m,tank_a_level_pct,tank_b_level_pct,acid_tank_level_pct,zone1_flow_l_min,zone1_pressure_kpa,zone1_substrate_moisture_pct,zone1_substrate_ec_ds_m,zone1_substrate_ph,zone2_flow_l_min,zone2_pressure_kpa,zone2_substrate_moisture_pct,zone2_substrate_ec_ds_m,zone2_substrate_ph,zone3_flow_l_min,zone3_pressure_kpa,zone3_substrate_moisture_pct,zone3_substrate_ec_ds_m,zone3_substrate_ph
2026-04-08 11:00:00,822.043,27.468,61.867,646.54,73.526,20.547,1792.215,30.156,-12.769,207.361,7.409,2.504,2.447,47.354,43.044,202.455,195.734,2.571,2.209,2.216,5.8,5.798,21.706,29.55,11.642,2.57,58.881,56.806,60.486,6.791,157.84,46.776,2.623,5.851,10.534,147.925,51.028,2.591,5.831,12.802,137.962,53.99,2.451,5.821
2026-04-08 11:10:00,841.341,27.965,60.739,668.502,72.253,20.606,1793.261,30.245,-12.582,206.148,7.385,2.465,2.427,48.165,43.32,201.755,195.153,2.615,2.209,2.21,5.8,5.799,21.665,29.793,11.867,2.605,58.568,56.77,60.614,6.796,157.841,46.425,2.614,5.848,10.649,147.007,51.101,2.527,5.833,12.818,137.233,54.241,2.438,5.811
2026-04-08 11:20:00,857.962,27.831,62.773,663.252,70.432,20.784,1792.918,30.405,-12.607,206.075,7.452,2.507,2.417,47.79,43.206,201.195,194.437,2.456,2.21,2.232,5.8,5.802,21.718,29.915,12.149,2.598,58.659,56.583,60.043,6.978,158.037,46.865,2.65,5.841,10.697,148.201,49.927,2.544,5.823,12.935,138.254,54.518,2.457,5.816
2026-04-08 11:30:00,830.233,28.036,60.588,675.188,72.494,20.89,1797.274,30.769,-12.833,204.875,7.387,2.494,2.477,47.921,43.621,200.122,193.272,2.517,2.21,2.204,5.8,5.793,21.929,30.325,12.095,2.536,58.66,55.862,60.428,7.115,159.033,46.323,2.635,5.843,10.543,147.245,51.075,2.524,5.824,13.08,137.728,54.218,2.497,5.814
2026-04-08 11:40:00,840.936,28.042,60.278,678.987,72.633,20.608,1797.173,30.771,-13.128,206.47,7.442,2.528,2.475,48.237,43.366,201.327,194.656,2.496,2.21,2.216,5.8,5.795,21.757,30.223,12.087,2.609,58.211,56.612,60.193,7.054,159.397,46.923,2.626,5.815,10.709,146.961,50.405,2.568,5.84,12.943,138.949,54.772,2.468,5.812
2026-04-08 11:50:00,839.944,28.217,62.283,676.102,72.75,20.78,1799.153,30.481,-13.207,206.101,7.46,2.475,2.434,48.189,43.46,201.799,195.144,2.505,2.21,2.199,5.8,5.809,21.796,29.824,12.035,2.585,58.46,57.082,60.244,7.07,157.781,47.002,2.609,5.833,10.713,148.377,51.015,2.548,5.84,12.836,138.854,54.35,2.471,5.814
2026-04-08 12:00:00,837.962,27.782,61.347,709.351,72.992,20.714,1794.7,30.62,-13.102,206.796,7.409,2.488,2.478,47.979,43.19,202.737,195.81,2.564,2.21,2.223,5.8,5.799,21.753,29.944,11.979,2.641,58.648,56.958,60.117,6.964,158.197,46.029,2.618,5.832,10.652,147.892,51.004,2.548,5.836,12.935,138.534,54.44,2.496,5.828
2026-04-08 12:10:00,850.01,28.447,59.929,681.541,72.803,20.771,1797.889,30.942,-13.011,207.418,7.473,2.511,2.472,48.163,43.292,203.518,197.052,2.594,2.21,2.225,5.8,5.794,21.912,30.447,11.578,2.607,58.502,56.613,60.094,7.04,158.781,46.491,2.624,5.843,10.875,146.666,51.234,2.509,5.841,13.082,137.533,54.287,2.484,5.813
2026-04-08 12:20:00,834.868,28.299,62.004,665.475,73.175,20.622,1795.256,30.497,-12.966,208.297,7.409,2.482,2.402,47.978,43.116,203.736,197.223,2.497,2.21,2.231,5.8,5.792,21.727,29.75,12.11,2.575,59.0,56.392,60.559,6.98,158.378,46.307,2.625,5.845,10.433,147.77,51.148,2.547,5.823,12.854,137.462,54.411,2.495,5.826
2026-04-08 12:30:00,839.533,27.58,61.702,713.328,72.804,20.65,1784.168,29.938,-13.041,206.971,7.351,2.506,2.419,47.83,43.37,203.72,197.198,2.499,2.21,2.185,5.8,5.793,21.785,29.585,11.806,2.553,58.636,56.789,60.469,6.86,159.04,46.88,2.609,5.824,10.498,146.495,50.795,2.504,5.824,12.778,138.479,54.735,2.436,5.818
2026-04-08 12:40:00,835.691,28.086,62.15,683.604,72.473,20.656,1796.44,30.67,-12.97,207.002,7.31,2.475,2.505,47.849,43.332,202.572,196.004,2.546,2.21,2.202,5.8,5.794,21.717,30.11,12.188,2.561,58.703,56.46,60.251,7.293,158.618,46.818,2.618,5.852,10.807,147.483,50.616,2.526,5.817,12.794,137.977,54.864,2.432,5.823
2026-04-08 12:50:00,819.886,27.549,62.044,704.997,72.423,20.272,1794.273,30.161,-12.765,207.428,7.348,2.515,2.357,47.809,43.56,202.395,195.695,2.552,2.209,2.207,5.8,5.807,21.226,29.489,12.287,2.579,58.874,56.856,60.328,6.902,157.662,46.473,2.644,5.847,10.379,147.021,50.619,2.544,5.83,12.74,137.375,54.904,2.448,5.827
2026-04-08 13:00:00,814.026,27.688,62.176,680.936,71.982,20.569,1788.969,29.775,-12.813,205.866,7.495,2.498,2.385,47.654,43.341,201.355,194.801,2.495,2.209,2.223,5.8,5.8,21.613,29.149,12.319,2.604,58.591,56.832,60.018,6.902,158.212,46.143,2.638,5.838,10.332,148.073,51.107,2.562,5.818,12.673,137.877,54.282,2.471,5.819
2026-04-08 13:10:00,822.399,27.598,60.619,666.154,72.619,20.479,1788.062,30.524,-12.743,208.037,7.402,2.489,2.442,47.605,43.667,204.199,197.57,2.447,2.208,2.217,5.8,5.794,21.448,29.977,12.008,2.58,58.579,57.024,60.431,6.99,157.564,46.145,2.592,5.843,10.623,146.291,50.991,2.534,5.83,12.754,138.225,53.886,2.466,5.83
2026-04-08 13:20:00,806.778,27.098,63.218,662.548,72.798,20.375,1791.943,30.136,-12.874,206.834,7.41,2.53,2.404,47.096,43.275,203.448,196.913,2.545,2.208,2.225,5.8,5.794,21.321,29.937,11.975,2.59,58.459,56.259,60.194,6.923,157.598,46.672,2.646,5.841,10.542,146.516,50.798,2.594,5.828,12.777,137.487,54.522,2.489,5.823
2026-04-08 13:30:00,782.7,26.801,64.188,657.127,73.245,20.408,1782.94,29.617,-12.963,205.691,7.373,2.468,2.415,47.178,43.542,201.456,194.806,2.579,2.207,2.221,5.8,5.799,21.37,29.046,12.113,2.599,58.805,57.06,59.901,6.986,156.045,46.147,2.657,5.832,10.202,146.005,50.221,2.545,5.83,12.479,136.513,54.08,2.485,5.819
2026-04-08 13:40:00,757.002,26.56,63.222,623.974,73.012,20.315,1783.908,29.351,-12.923,205.952,7.401,2.461,2.399,46.985,43.172,200.923,194.451,2.619,2.207,2.209,5.8,5.792,21.323,28.878,11.964,2.567,58.26,56.919,60.462,6.867,155.678,45.731,2.636,5.848,10.359,146.679,50.735,2.529,5.835,12.598,136.398,54.26,2.477,5.82
2026-04-08 13:50:00,773.998,26.123,64.162,620.556,73.005,20.126,1785.968,29.036,-12.861,204.985,7.292,2.442,2.448,46.926,43.107,200.618,193.962,2.563,2.206,2.223,5.8,5.801,21.087,28.622,12.046,2.586,59.403,56.462,60.388,6.57,157.432,46.509,2.61,5.842,10.029,146.802,50.521,2.543,5.832,12.334,137.702,54.808,2.491,5.824
2026-04-08 14:00:00,724.734,25.791,65.537,617.169,73.842,20.092,1779.457,28.589,-12.257,203.805,7.294,2.428,2.367,46.709,42.817,199.492,192.923,2.631,2.205,2.211,5.8,5.799,21.091,28.202,11.996,2.585,59.154,56.744,59.994,6.48,156.727,45.917,2.641,5.823,9.911,145.16,50.356,2.539,5.838,11.985,136.683,53.815,2.458,5.809
2026-04-08 14:10:00,720.925,24.911,67.164,595.318,71.841,19.62,1777.371,28.882,-12.523,205.311,7.247,2.425,2.473,46.476,42.619,200.48,193.817,2.579,2.204,2.199,5.8,5.811,20.638,28.378,11.547,2.543,58.216,57.509,59.89,6.638,156.211,46.083,2.626,5.836,9.898,145.469,50.579,2.527,5.818,11.979,135.321,53.568,2.477,5.821
2026-04-08 14:20:00,712.363,25.262,67.935,589.948,73.38,19.72,1774.85,28.651,-12.38,203.403,7.163,2.437,2.408,46.143,42.89,199.178,192.456,2.547,2.203,2.217,5.8,5.789,20.705,28.254,11.749,2.549,58.036,56.565,60.239,6.615,156.82,45.897,2.62,5.84,10.005,144.256,50.627,2.537,5.836,12.156,136.519,53.26,2.45,5.818
2026-04-08 14:30:00,690.08,24.972,66.569,575.209,72.852,19.655,1777.079,27.779,-12.309,202.252,7.282,2.414,2.394,46.085,42.862,196.927,190.468,2.526,2.202,2.203,5.8,5.805,20.57,27.26,12.149,2.542,58.513,56.978,60.528,6.28,155.516,46.205,2.626,5.857,9.625,144.293,50.092,2.527,5.835,11.493,135.848,53.208,2.449,5.838
2026-04-08 14:40:00,665.999,24.149,69.087,547.028,72.368,19.538,1767.009,27.873,-12.118,203.173,7.11,2.393,2.302,45.624,42.641,199.671,193.145,2.502,2.201,2.204,5.8,5.808,20.472,27.421,11.614,2.508,58.284,56.635,60.303,6.674,153.994,45.857,2.568,5.842,9.579,144.613,49.671,2.511,5.835,11.612,135.771,53.334,2.482,5.818
2026-04-08 14:50:00,644.838,23.779,70.706,569.115,72.252,19.237,1770.026,27.21,-12.192,201.072,7.094,2.436,2.345,45.635,42.675,197.635,191.097,2.469,2.2,2.202,5.8,5.8,20.204,26.5,11.584,2.518,59.236,56.105,60.394,6.281,155.647,46.032,2.601,5.829,9.577,143.544,49.791,2.54,5.836,11.423,133.088,53.283,2.482,5.815
2026-04-08 15:00:00,619.688,23.027,72.592,527.592,73.423,19.004,1750.997,27.709,-12.28,200.359,7.171,2.354,2.381,45.627,42.345,196.019,189.406,2.405,2.199,2.193,5.8,5.804,20.023,27.175,11.826,2.527,58.826,56.796,60.071,6.46,155.116,45.024,2.597,5.844,9.718,143.222,49.507,2.515,5.822,11.828,133.371,53.317,2.472,5.808
2026-04-08 15:10:00,569.252,22.725,72.131,514.266,72.088,19.115,1764.134,27.056,-12.181,201.197,7.111,2.386,2.371,45.817,42.478,197.516,190.865,2.607,2.197,2.204,5.8,5.805,20.168,26.55,11.874,2.511,58.407,57.117,60.509,6.265,153.825,45.266,2.624,5.839,9.321,142.627,49.401,2.545,5.835,11.357,133.167,53.536,2.423,5.818
2026-04-08 15:20:00,551.203,21.929,74.441,522.828,71.645,18.739,1752.764,26.34,-12.37,200.515,7.031,2.355,2.419,45.057,42.501,196.591,189.978,2.636,2.196,2.203,5.8,5.793,19.735,26.052,11.444,2.543,57.992,56.987,60.205,6.142,153.948,45.041,2.611,5.857,9.053,142.608,49.442,2.502,5.819,11.046,131.91,52.546,2.438,5.809
2026-04-08 15:30:00,513.526,21.336,75.118,474.419,72.383,18.63,1756.404,26.388,-11.965,199.232,6.981,2.34,2.399,44.994,42.439,194.858,188.156,2.477,2.195,2.201,5.8,5.812,19.494,26.069,11.759,2.506,58.88,57.436,60.589,5.956,153.516,45.303,2.612,5.827,9.15,141.053,48.442,2.491,5.83,10.994,132.658,52.565,2.429,5.826
2026-04-08 15:40:00,494.122,20.868,75.746,486.113,72.767,18.673,1747.367,25.877,-11.812,197.893,6.952,2.346,2.318,44.802,42.633,192.573,186.155,2.415,2.193,2.183,5.8,5.807,19.651,25.66,11.553,2.498,58.099,56.539,60.564,5.825,152.343,44.965,2.594,5.849,9.001,141.748,49.252,2.467,5.841,10.792,131.162,52.714,2.437,5.832
2026-04-08 15:50:00,441.975,21.15,75.848,490.432,71.217,18.189,1756.473,25.617,-11.969,199.103,6.921,2.385,2.429,45.014,42.246,195.04,188.688,2.533,2.192,2.189,5.8,5.798,19.227,25.08,11.488,2.497,58.41,56.033,60.18,5.97,152.411,44.816,2.591,5.826,8.886,141.425,49.704,2.501,5.838,10.744,131.375,52.341,2.447,5.822
2026-04-08 16:00:00,395.237,20.082,75.901,440.478,72.857,18.187,1740.595,25.343,-11.818,197.106,6.935,2.298,2.358,44.812,42.266,192.654,186.173,2.513,2.19,2.198,5.8,5.784,19.114,24.629,11.642,2.476,58.416,57.176,60.597,5.711,151.693,44.88,2.595,5.852,8.876,140.048,49.165,2.483,5.842,10.683,131.997,51.962,2.452,5.802
2026-04-08 16:10:00,381.801,19.618,77.331,473.078,72.744,18.075,1739.459,25.054,-11.807,197.008,6.876,2.289,2.315,45.181,42.429,192.101,185.491,2.569,2.189,2.198,5.8,5.8,18.947,24.46,11.462,2.494,58.73,56.977,60.797,6.1,150.464,44.801,2.58,5.834,8.859,139.217,48.743,2.499,5.827,10.433,130.842,52.327,2.457,5.823
2026-04-08 16:20:00,340.611,20.11,77.924,440.531,73.179,18.114,1738.353,24.897,-11.708,195.618,6.82,2.32,2.334,44.702,42.235,192.167,185.503,2.488,2.187,2.186,5.8,5.799,19.067,24.277,11.672,2.475,58.301,56.654,59.879,5.806,152.253,44.424,2.594,5.844,8.715,140.779,48.998,2.494,5.82,10.42,130.624,52.5,2.415,5.801
2026-04-08 16:30:00,333.292,19.874,76.374,450.631,72.858,18.067,1730.562,24.542,-11.79,198.152,6.827,2.262,2.286,44.83,42.161,193.836,187.187,2.552,2.186,2.194,5.8,5.794,18.954,24.154,11.434,2.514,58.319,56.758,60.283,5.883,150.748,44.715,2.559,5.84,8.662,138.711,48.501,2.501,5.824,10.232,131.131,51.233,2.386,5.81
2026-04-08 16:40:00,296.377,19.326,77.199,469.031,72.141,18.046,1733.695,24.31,-11.801,195.198,6.67,2.265,2.358,44.673,41.975,190.457,183.724,2.498,2.184,2.174,5.8,5.8,18.994,23.838,11.111,2.496,58.261,56.955,59.931,5.714,150.512,44.57,2.586,5.854,8.426,137.407,48.753,2.483,5.828,10.292,129.308,52.128,2.389,5.811
2026-04-08 16:50:00,247.934,19.617,76.556,479.494,72.937,17.976,1732.532,24.297,-11.416,194.238,6.73,2.255,2.311,44.382,41.941,189.707,183.126,2.487,2.182,2.18,5.8,5.819,18.905,23.81,11.145,2.479,58.174,56.746,59.841,5.536,150.464,44.421,2.549,5.833,8.431,138.002,48.331,2.511,5.834,10.152,130.801,52.184,2.395,5.818
2026-04-08 17:00:00,225.729,19.985,77.955,463.589,72.718,18.105,1724.105,24.106,-11.397,194.665,6.724,2.266,2.188,44.241,42.131,190.758,184.108,2.429,2.181,2.198,5.8,5.803,19.053,23.74,11.49,2.481,58.649,56.34,60.83,5.654,149.852,43.813,2.599,5.852,8.255,139.33,48.162,2.512,5.835,9.888,130.77,51.705,2.441,5.811
2026-04-08 17:10:00,179.388,19.667,76.968,461.385,71.747,17.959,1725.632,23.937,-11.672,194.418,6.673,2.277,2.287,44.615,42.175,190.138,183.636,2.506,2.179,2.17,5.8,5.796,18.889,23.67,11.361,2.447,58.207,57.332,60.688,5.676,149.337,44.288,2.575,5.841,8.325,137.926,47.978,2.488,5.821,9.945,129.457,51.655,2.378,5.822
2026-04-08 17:20:00,156.437,19.797,76.973,437.466,72.76,18.062,1727.478,23.291,-11.338,193.59,6.694,2.261,2.313,44.175,42.101,189.031,182.538,2.525,2.177,2.182,5.8,5.797,19.045,22.879,11.174,2.455,58.591,57.374,59.972,5.468,148.043,43.942,2.576,5.836,7.991,137.534,48.199,2.509,5.838,9.59,128.779,51.48,2.418,5.798
2026-04-08 17:30:00,116.429,19.988,77.989,419.915,71.084,18.029,1722.581,23.447,-11.356,192.914,6.641,2.26,2.289,44.304,41.65,188.765,182.561,2.512,2.176,2.171,5.8,5.805,18.972,22.948,11.3,2.45,58.811,57.774,59.939,5.529,148.785,43.676,2.548,5.845,8.431,137.303,48.477,2.469,5.827,9.645,127.885,51.495,2.397,5.802
2026-04-08 17:40:00,71.904,20.242,76.97,444.846,72.692,17.815,1718.017,23.152,-11.342,191.385,6.717,2.214,2.281,44.327,41.931,187.417,180.77,2.471,2.174,2.184,5.8,5.804,18.59,22.523,10.983,2.425,58.458,57.187,59.778,5.555,147.944,43.432,2.553,5.836,8.084,139.002,48.007,2.476,5.83,9.792,128.798,51.597,2.428,5.835
2026-04-08 17:50:00,50.294,19.026,77.761,449.79,72.236,18.283,1712.134,22.762,-11.273,192.123,6.586,2.205,2.318,43.951,41.711,187.499,181.209,2.433,2.172,2.158,5.8,5.789,19.118,22.396,10.94,2.458,57.948,57.453,60.637,5.327,147.469,44.054,2.527,5.837,7.845,137.335,48.064,2.451,5.837,9.413,128.556,51.332,2.379,5.822
2026-04-08 18:00:00,26.502,19.831,76.963,452.411,71.913,18.115,0.0,0.051,-0.096,2.732,0.042,0.022,0.04,44.031,41.303,2.579,2.286,2.409,2.17,2.184,5.8,5.801,19.031,0.025,0.157,2.454,58.499,57.565,59.944,0.022,2.324,45.666,2.544,5.848,0.035,1.626,48.548,2.486,5.829,0.019,1.946,51.893,2.439,5.818
2026-04-08 18:10:00,0.0,19.78,77.195,487.76,72.904,18.224,0.0,0.031,-0.124,2.94,0.061,0.027,0.137,43.441,41.437,2.345,2.118,2.317,2.17,2.174,5.8,5.794,19.097,0.068,0.119,2.409,58.282,57.141,60.182,0.037,1.743,46.269,2.493,5.838,0.004,2.333,49.791,2.439,5.825,0.007,2.307,51.953,2.392,5.815
2026-04-08 18:20:00,0.0,19.638,76.143,431.842,72.376,18.194,0.0,0.054,-0.017,3.005,0.098,0.052,0.0,43.626,41.419,2.011,1.683,2.476,2.17,2.165,5.8,5.798,19.089,0.046,0.107,2.426,57.824,57.039,60.01,0.018,1.954,47.742,2.484,5.846,0.02,1.52,50.515,2.43,5.837,0.009,1.707,53.089,2.384,5.822
2026-04-08 18:30:00,9.833,19.097,77.234,467.264,72.213,18.417,0.0,0.079,-0.184,2.793,0.083,0.044,0.054,43.803,41.852,2.486,2.178,2.522,2.17,2.174,5.8,5.797,19.346,0.048,0.116,2.432,58.215,56.891,60.504,0.034,1.694,49.026,2.496,5.85,0.018,2.349,51.515,2.416,5.847,0.017,1.839,54.046,2.365,5.807
2026-04-08 18:40:00,7.545,19.758,78.112,454.259,73.184,18.207,0.0,0.037,-0.172,2.579,0.086,0.043,0.126,43.823,41.598,2.927,2.688,2.472,2.17,2.169,5.8,5.8,19.115,0.025,0.215,2.428,59.11,57.086,60.23,0.013,1.906,50.098,2.466,5.829,0.017,1.932,52.168,2.429,5.839,0.0,2.08,54.135,2.373,5.835
2026-04-08 18:50:00,18.334,20.034,77.651,458.247,72.4,18.295,0.0,0.014,0.01,3.001,0.068,0.026,0.115,43.356,41.205,2.692,2.44,2.277,2.17,2.16,5.8,5.806,19.359,0.0,0.101,2.385,58.027,57.417,60.493,0.011,2.195,51.406,2.445,5.831,0.026,2.557,53.242,2.362,5.823,0.004,2.179,54.601,2.355,5.827
2026-04-08 19:00:00,5.336,20.103,78.425,455.713,72.849,18.264,1.969,0.054,-0.076,3.797,0.089,0.022,0.135,43.612,41.245,2.634,2.319,2.354,2.17,2.167,5.8,5.801,19.174,0.073,0.08,2.369,58.764,56.682,60.819,0.032,2.156,52.169,2.397,5.827,0.012,2.061,54.002,2.373,5.823,0.0,2.05,55.504,2.36,5.817
2026-04-08 19:10:00,9.26,19.664,78.523,440.677,72.525,18.016,2.288,0.038,-0.028,3.029,0.047,0.036,0.19,43.499,41.342,2.832,2.563,2.353,2.17,2.184,5.8,5.796,18.817,0.001,0.161,2.442,57.81,56.732,60.314,0.019,1.951,53.765,2.41,5.83,0.02,1.825,55.466,2.349,5.825,0.007,1.866,55.895,2.364,5.819
2026-04-08 19:20:00,29.765,20.007,76.808,488.77,73.626,18.315,0.9,0.063,-0.235,2.992,0.076,0.034,0.106,43.24,41.277,2.641,2.411,2.386,2.17,2.177,5.8,5.797,19.096,0.053,0.133,2.482,58.314,57.203,60.275,0.012,2.204,55.305,2.382,5.834,0.012,2.008,55.217,2.369,5.838,0.017,1.384,56.164,2.327,5.825
2026-04-08 19:30:00,24.627,19.409,77.506,460.113,71.738,17.95,0.0,0.053,-0.039,2.883,0.073,0.05,0.07,43.187,41.16,2.399,2.21,2.451,2.17,2.17,5.8,5.811,18.872,0.045,0.161,2.441,57.856,56.6,60.464,0.01,2.12,56.339,2.366,5.84,0.012,1.658,56.454,2.344,5.828,0.023,1.846,57.01,2.318,5.811
2026-04-08 19:40:00,7.262,19.82,78.645,468.889,71.294,18.25,0.171,0.0,-0.084,2.747,0.112,0.055,0.146,43.713,41.273,2.807,2.551,2.456,2.17,2.183,5.8,5.803,19.119,0.037,0.106,2.439,58.296,56.927,60.252,0.013,1.911,57.685,2.388,5.847,0.02,2.052,56.927,2.343,5.845,0.013,1.991,57.714,2.331,5.829
2026-04-08 19:50:00,22.674,19.79,77.444,451.644,72.056,18.138,0.0,0.036,-0.214,3.546,0.077,0.027,0.079,43.468,40.632,2.658,2.427,2.375,2.17,2.166,5.8,5.808,18.959,0.053,0.216,2.448,58.312,56.965,60.658,0.001,1.759,59.632,2.309,5.835,0.0,1.933,58.634,2.317,5.837,0.018,1.727,57.611,2.283,5.83
2026-04-08 20:00:00,2.56,19.795,78.175,460.866,72.285,18.052,0.0,0.039,-0.09,3.199,0.08,0.025,0.079,42.656,40.872,2.285,1.942,2.521,2.17,2.179,5.8,5.796,18.949,0.016,0.127,2.443,58.463,56.929,59.89,0.03,1.951,59.143,2.366,5.85,0.021,1.711,58.186,2.35,5.823,0.007,2.153,58.325,2.283,5.832
2026-04-08 20:10:00,12.107,19.157,78.684,457.284,72.253,18.199,0.0,0.076,-0.017,2.902,0.067,0.025,0.098,43.09,40.876,2.343,2.113,2.386,2.17,2.16,5.8,5.799,19.018,0.053,0.14,2.408,57.376,56.843,60.542,0.017,1.724,58.89,2.319,5.854,0.025,2.127,58.718,2.307,5.82,0.016,1.949,58.389,2.298,5.817
2026-04-08 20:20:00,14.913,19.497,78.287,486.454,71.847,17.881,2.552,0.091,-0.043,3.004,0.034,0.031,0.042,43.053,41.054,2.08,1.986,2.376,2.17,2.163,5.8,5.805,18.879,0.045,0.219,2.398,58.312,57.303,60.318,0.01,2.266,59.298,2.306,5.837,0.015,2.456,58.859,2.32,5.826,0.024,2.153,58.487,2.279,5.826
2026-04-08 20:30:00,14.104,20.096,78.964,445.075,72.352,17.947,2.976,0.046,-0.131,2.631,0.086,0.01,0.08,43.076,40.855,2.584,2.268,2.335,2.17,2.181,5.8,5.803,18.809,0.038,0.144,2.425,56.89,57.237,59.818,0.0,2.203,59.276,2.37,5.832,0.023,2.188,59.218,2.353,5.834,0.017,1.687,58.643,2.338,5.83
2026-04-08 20:40:00,4.27,20.006,74.937,454.753,71.425,18.166,0.0,0.071,-0.339,2.872,0.088,0.022,0.066,42.895,40.934,2.339,2.01,2.349,2.17,2.168,5.8,5.801,19.053,0.068,0.086,2.425,57.738,57.04,60.289,0.004,2.203,59.629,2.328,5.826,0.013,2.484,58.412,2.323,5.838,0.03,1.763,58.699,2.272,5.802
2026-04-08 20:50:00,37.357,20.426,76.986,461.954,72.74,18.12,0.0,0.098,-0.188,2.579,0.059,0.029,0.058,42.658,40.886,2.027,1.743,2.419,2.17,2.166,5.8,5.816,19.061,0.042,0.112,2.413,58.352,56.39,60.483,0.023,1.77,59.867,2.333,5.836,0.02,1.892,59.04,2.305,5.843,0.042,2.333,58.071,2.298,5.824
2026-04-08 21:00:00,1.063,19.994,78.146,448.121,72.606,18.084,0.994,0.063,0.074,2.556,0.071,0.047,0.255,43.072,40.659,2.689,2.456,2.339,2.17,2.173,5.8,5.805,18.935,0.033,0.263,2.452,57.789,56.964,60.362,0.016,1.897,59.005,2.338,5.847,0.007,2.289,59.043,2.33,5.822,0.021,2.177,58.623,2.306,5.811
2026-04-08 21:10:00,21.639,19.753,78.003,438.028,72.501,18.02,0.0,0.031,-0.033,3.113,0.031,0.048,0.0,43.04,40.639,2.3,2.133,2.463,2.17,2.189,5.8,5.792,18.933,0.031,0.163,2.461,57.543,56.933,60.265,0.012,2.005,59.85,2.36,5.842,0.032,2.293,59.266,2.335,5.823,0.006,1.543,58.588,2.299,5.816
2026-04-08 21:20:00,0.0,20.426,75.868,443.219,71.829,17.849,2.13,0.063,-0.055,3.355,0.032,0.035,0.049,43.06,40.696,2.657,2.416,2.357,2.17,2.182,5.8,5.793,18.613,0.034,0.207,2.467,58.17,57.571,60.089,0.006,1.98,59.888,2.322,5.847,0.014,1.663,59.374,2.346,5.828,0.025,2.298,58.101,2.302,5.815
2026-04-08 21:30:00,0.0,19.764,75.721,466.235,72.336,18.146,0.869,0.071,-0.141,3.453,0.083,0.049,0.03,42.957,40.483,2.559,2.286,2.185,2.17,2.174,5.8,5.793,19.137,0.019,0.068,2.441,57.604,57.608,60.337,0.023,2.214,59.613,2.321,5.854,0.002,2.058,59.566,2.311,5.822,0.011,2.082,58.882,2.303,5.82
2026-04-08 21:40:00,27.864,19.407,77.241,449.234,71.972,17.987,0.0,0.043,-0.172,3.388,0.081,0.018,0.133,42.879,41.042,2.758,2.573,2.346,2.17,2.192,5.8,5.804,18.864,0.033,0.213,2.467,58.124,57.333,59.633,0.03,2.113,59.778,2.345,5.845,0.016,1.668,59.027,2.33,5.835,0.03,1.844,59.022,2.333,5.817
2026-04-08 21:50:00,20.469,19.601,78.008,429.131,71.677,18.059,0.685,0.074,-0.149,2.969,0.052,0.039,0.052,43.057,40.574,2.546,2.257,2.379,2.17,2.162,5.8,5.79,18.875,0.082,0.167,2.407,57.282,57.207,60.4,0.013,2.021,59.236,2.337,5.843,0.027,2.446,59.173,2.299,5.836,0.009,2.107,58.799,2.3,5.805
2026-04-08 22:00:00,7.916,20.508,76.678,463.413,72.848,18.058,0.893,0.106,-0.334,3.349,0.092,0.025,0.0,42.898,40.951,2.557,2.299,2.275,2.17,2.164,5.8,5.802,18.799,0.019,0.065,2.418,57.805,57.105,60.836,0.0,1.886,59.779,2.328,5.85,0.031,1.697,58.753,2.311,5.816,0.014,1.718,58.9,2.311,5.817
2026-04-08 22:10:00,0.0,19.87,77.277,474.236,72.666,18.158,2.343,0.096,-0.026,2.955,0.109,0.023,0.057,42.691,40.799,2.776,2.454,2.368,2.17,2.186,5.8,5.802,19.088,0.016,0.129,2.425,57.618,57.897,61.202,0.001,2.275,59.435,2.322,5.823,0.021,1.988,58.76,2.308,5.824,0.026,1.578,58.577,2.322,5.827
2026-04-08 22:20:00,21.72,19.549,77.666,452.311,72.0,18.085,2.018,0.007,-0.109,3.002,0.024,0.036,0.067,42.921,40.875,2.453,2.166,2.441,2.17,2.172,5.8,5.794,19.031,0.064,0.171,2.392,58.073,56.925,60.453,0.02,2.117,59.887,2.334,5.851,0.033,1.96,59.203,2.329,5.828,0.005,1.786,58.232,2.319,5.829
2026-04-08 22:30:00,16.222,19.907,76.199,442.796,72.876,18.35,0.396,0.021,-0.217,3.482,0.09,0.016,0.052,42.577,40.75,3.153,2.87,2.415,2.17,2.164,5.8,5.792,19.215,0.041,0.174,2.428,57.629,57.133,60.104,0.01,2.024,59.486,2.337,5.832,0.015,1.902,59.216,2.321,5.847,0.0,2.166,58.308,2.286,5.821
